ds,y
1968/3/1,120.71
1968/4/1,121.38
1968/5/1,121.6
1968/6/1,122.49
1968/7/1,124.04
1968/8/1,125.15
1968/9/1,125.15
1968/10/1,125.37
1968/11/1,125.37
1968/12/1,125.6
1969/1/1,125.6
1969/2/1,125.82
1969/3/1,125.82
1969/4/1,125.82
1969/5/1,125.82
1969/6/1,125.82
1969/7/1,125.82
1969/8/1,125.82
1969/9/1,125.82
1969/10/1,125.6
1969/11/1,125.37
1969/12/1,125.6
1970/1/1,125.6
1970/2/1,125.82
1970/3/1,125.82
1970/4/1,125.82
1970/5/1,126.04
1970/6/1,126.26
1970/7/1,126.48
1970/8/1,126.71
1970/9/1,126.93
1970/10/1,126.93
1970/11/1,126.93
1970/12/1,126.93
1971/1/1,127.37
1971/2/1,127.37
1971/3/1,127.59
1971/4/1,127.82
1971/5/1,127.82
1971/6/1,127.82
1971/7/1,128.04
1971/8/1,128.04
1971/9/1,128.04
1971/10/1,128.04
1971/11/1,128.04
1971/12/1,128.04
1972/1/1,128.26
1972/2/1,128.26
1972/3/1,128.26
1972/4/1,128.26
1972/5/1,128.26
1972/6/1,128.04
1972/7/1,127.82
1972/8/1,127.82
1972/9/1,127.82
1972/10/1,127.82
1972/11/1,127.59
1972/12/1,127.59
1973/1/1,127.37
1973/2/1,127.37
1973/3/1,127.37
1973/4/1,126.93
1973/5/1,126.04
1973/6/1,124.26
1973/7/1,122.49
1973/8/1,122.04
1973/9/1,123.38
1973/10/1,125.37
1973/11/1,125.82
1973/12/1,125.6
1974/1/1,125.6
1974/2/1,125.6
1974/3/1,125.82
1974/4/1,125.82
1974/5/1,125.6
1974/6/1,125.37
1974/7/1,125.37
1974/8/1,125.6
1974/9/1,125.6
1974/10/1,125.6
1974/11/1,125.15
1974/12/1,124.93
1975/1/1,124.49
1975/2/1,124.26
1975/3/1,124.26
1975/4/1,124.04
1975/5/1,123.82
1975/6/1,123.6
1975/7/1,123.38
1975/8/1,123.15
1975/9/1,122.49
1975/10/1,122.27
1975/11/1,122.49
1975/12/1,122.93
1976/1/1,123.15
1976/2/1,124.26
1976/3/1,124.93
1976/4/1,125.15
1976/5/1,125.15
1976/6/1,125.15
1976/7/1,125.15
1976/8/1,124.93
1976/9/1,124.93
1976/10/1,124.93
1976/11/1,124.93
1976/12/1,124.93
1977/1/1,124.93
1977/2/1,125.37
1977/3/1,125.6
1977/4/1,126.26
1977/5/1,126.26
1977/6/1,126.26
1977/7/1,126.26
1977/8/1,126.26
1977/9/1,126.26
1977/10/1,126.48
1977/11/1,126.71
1977/12/1,127.15
1978/1/1,127.37
1978/2/1,127.59
1978/3/1,127.82
1978/4/1,127.82
1978/5/1,128.04
1978/6/1,128.04
1978/7/1,128.26
1978/8/1,128.04
1978/9/1,128.04
1978/10/1,128.48
1978/11/1,128.93
1978/12/1,129.81
1979/1/1,132.03
1979/2/1,133.81
1979/3/1,135.36
1979/4/1,136.03
1979/5/1,136.47
1979/6/1,137.14
1979/7/1,137.58
1979/8/1,138.47
1979/9/1,139.14
1979/10/1,139.58
1979/11/1,140.25
1979/12/1,140.69
1980/1/1,141.14
1980/2/1,141.58
1980/3/1,142.02
1980/4/1,142.47
1980/5/1,142.91
1980/6/1,143.13
1980/7/1,143.58
1980/8/1,144.69
1980/9/1,147.8
1980/10/1,148.91
1980/11/1,147.13
1980/12/1,144.47
1981/1/1,144.24
1981/2/1,144.24
1981/3/1,144.24
1981/4/1,144.47
1981/5/1,144.24
1981/6/1,143.8
1981/7/1,142.91
1981/8/1,142.47
1981/9/1,142.02
1981/10/1,142.25
1981/11/1,142.69
1981/12/1,143.36
1982/1/1,144.02
1982/2/1,144.02
1982/3/1,142.69
1982/4/1,142.02
1982/5/1,141.8
1982/6/1,141.58
1982/7/1,141.58
1982/8/1,141.58
1982/9/1,141.58
1982/10/1,141.58
1982/11/1,141.36
1982/12/1,141.36
1983/1/1,141.58
1983/2/1,141.36
1983/3/1,141.36
1983/4/1,141.36
1983/5/1,141.36
1983/6/1,141.14
1983/7/1,140.91
1983/8/1,140.69
1983/9/1,140.47
1983/10/1,140.25
1983/11/1,140.03
1983/12/1,140.03
1984/1/1,140.03
1984/2/1,139.8
1984/3/1,139.8
1984/4/1,140.03
1984/5/1,140.25
1984/6/1,140.25
1984/7/1,140.47
1984/8/1,140.69
1984/9/1,140.69
1984/10/1,141.14
1984/11/1,141.58
1984/12/1,142.02
1985/1/1,142.25
1985/2/1,142.47
1985/3/1,142.69
1985/4/1,142.69
1985/5/1,142.69
1985/6/1,142.69
1985/7/1,142.47
1985/8/1,142.47
1985/9/1,142.69
1985/10/1,142.69
1985/11/1,142.69
1985/12/1,142.69
1986/1/1,142.91
1986/2/1,142.91
1986/3/1,143.13
1986/4/1,143.13
1986/5/1,143.13
1986/6/1,143.13
1986/7/1,142.91
1986/8/1,142.91
1986/9/1,142.91
1986/10/1,142.91
1986/11/1,142.91
1986/12/1,142.91
1987/1/1,142.91
1987/2/1,142.91
1987/3/1,142.91
1987/4/1,142.91
1987/5/1,142.91
1987/6/1,142.91
1987/7/1,142.91
1987/8/1,142.91
1987/9/1,142.91
1987/10/1,142.91
1987/11/1,143.36
1987/12/1,144.02
1988/1/1,144.24
1988/2/1,144.24
1988/3/1,144.69
1988/4/1,146.46
1988/5/1,149.57
1988/6/1,155.57
1988/7/1,162.89
1988/8/1,166.44
1988/9/1,166.89
1988/10/1,165.33
1988/11/1,163.34
1988/12/1,158.67
1989/1/1,154.9
1989/2/1,153.57
1989/3/1,155.57
1989/4/1,158.45
1989/5/1,158.9
1989/6/1,157.56
1989/7/1,152.68
1989/8/1,148.68
1989/9/1,145.35
1989/10/1,144.02
1989/11/1,142.47
1989/12/1,141.8
1990/1/1,141.8
1990/2/1,141.58
1990/3/1,141.58
1990/4/1,141.58
1990/5/1,141.8
1990/6/1,141.8
1990/7/1,141.8
1990/8/1,141.8
1990/9/1,142.25
1990/10/1,142.47
1990/11/1,142.47
1990/12/1,142.69
1991/1/1,142.69
1991/2/1,142.91
1991/3/1,142.91
1991/4/1,142.91
1991/5/1,142.91
1991/6/1,142.91
1991/7/1,142.91
1991/8/1,143.36
1991/9/1,143.8
1991/10/1,144.02
1991/11/1,143.8
1991/12/1,144.47
1992/1/1,145.8
1992/2/1,146.46
1992/3/1,146.02
1992/4/1,145.35
1992/5/1,146.02
1992/6/1,145.8
1992/7/1,144.91
1992/8/1,144.02
1992/9/1,144.24
1992/10/1,144.69
1992/11/1,145.58
1992/12/1,146.02
1993/1/1,146.91
1993/2/1,147.57
1993/3/1,148.68
1993/4/1,149.57
1993/5/1,150.24
1993/6/1,149.57
1993/7/1,149.13
1993/8/1,149.57
1993/9/1,150.24
1993/10/1,150.9
1993/11/1,150.46
1993/12/1,149.57
1994/1/1,151.13
1994/2/1,153.35
1994/3/1,156.68
1994/4/1,159.12
1994/5/1,160.23
1994/6/1,160.23
1994/7/1,159.78
1994/8/1,159.34
1994/9/1,158.67
1994/10/1,157.79
1994/11/1,157.56
1994/12/1,158.01
1995/1/1,158.45
1995/2/1,159.78
1995/3/1,162.23
1995/4/1,161.78
1995/5/1,156.23
1995/6/1,150.24
1995/7/1,148.24
1995/8/1,147.8
1995/9/1,147.8
1995/10/1,147.8
1995/11/1,148.46
1995/12/1,148.91
1996/1/1,149.13
1996/2/1,148.91
1996/3/1,147.8
1996/4/1,147.13
1996/5/1,146.91
1996/6/1,146.91
1996/7/1,147.13
1996/8/1,147.13
1996/9/1,147.13
1996/10/1,147.13
1996/11/1,147.13
1996/12/1,147.13
1997/1/1,147.13
1997/2/1,147.13
1997/3/1,147.13
1997/4/1,147.13
1997/5/1,147.13
1997/6/1,147.13
1997/7/1,146.46
1997/8/1,146.02
1997/9/1,146.02
1997/10/1,146.24
1997/11/1,146.02
1997/12/1,146.24
1998/1/1,146.24
1998/2/1,146.46
1998/3/1,147.13
1998/4/1,147.35
1998/5/1,147.57
1998/6/1,148.02
1998/7/1,148.46
1998/8/1,148.91
1998/9/1,150.02
1998/10/1,151.13
1998/11/1,152.01
1998/12/1,152.68
1999/1/1,153.12
1999/2/1,154.23
1999/3/1,154.23
1999/4/1,153.12
1999/5/1,150.9
1999/6/1,148.91
1999/7/1,148.46
1999/8/1,148.02
1999/9/1,147.13
1999/10/1,145.8
1999/11/1,145.8
1999/12/1,145.8
2000/1/1,145.8
2000/2/1,145.8
2000/3/1,146.02
2000/4/1,146.46
2000/5/1,146.91
2000/6/1,146.91
2000/7/1,146.91
2000/8/1,147.13
2000/9/1,147.13
2000/10/1,147.13
2000/11/1,147.35
2000/12/1,147.57
2001/1/1,148.24
2001/2/1,149.13
2001/3/1,150.02
2001/4/1,150.9
2001/5/1,152.9
2001/6/1,154.9
2001/7/1,155.34
2001/8/1,154.68
2001/9/1,154.68
2001/10/1,154.9
2001/11/1,155.34
2001/12/1,155.57
2002/1/1,156.9
2002/2/1,159.34
2002/3/1,159.34
2002/4/1,157.79
2002/5/1,159.12
2002/6/1,160.89
2002/7/1,158.45
2002/8/1,156.01
2002/9/1,156.9
2002/10/1,161.56
2002/11/1,167.55
2002/12/1,176.43
2003/1/1,181.76
2003/2/1,183.98
2003/3/1,180.65
2003/4/1,176.43
2003/5/1,170
2003/6/1,161.56
2003/7/1,155.12
2003/8/1,150.9
2003/9/1,151.13
2003/10/1,149.57
2003/11/1,147.35
2003/12/1,147.13
2004/1/1,146.69
2004/2/1,146.69
2004/3/1,146.46
2004/4/1,146.69
2004/5/1,147.35
2004/6/1,148.02
2004/7/1,147.8
2004/8/1,147.13
2004/9/1,146.91
2004/10/1,146.24
2004/11/1,145.58
2004/12/1,145.35
2005/1/1,145.35
2005/2/1,146.24
2005/3/1,146.69
2005/4/1,147.35
2005/5/1,147.57
2005/6/1,147.8
2005/7/1,148.91
2005/8/1,149.57
2005/9/1,149.79
2005/10/1,151.57
2005/11/1,155.79
2005/12/1,158.45
2006/1/1,156.68
2006/2/1,151.35
2006/3/1,148.24
2006/4/1,148.46
2006/5/1,148.68
2006/6/1,148.46
2006/7/1,147.57
2006/8/1,146.91
2006/9/1,146.46
2006/10/1,146.46
2006/11/1,146.24
2006/12/1,146.24
2007/1/1,146.46
2007/2/1,147.13
2007/3/1,148.68
2007/4/1,151.79
